training_id,employee_id,course_name,category,start_date,end_date,duration_days,completion_status,score,cost_lkr,trainer,department,year
TRN621783,EMP007311,Digital Transformation,N/A,24 Jul 2021,"August 05, 2021",12 days,In Progress,83,123435.67,EXTERNAL,CS,2021
TRN659952,EMP915040,Conflict Resolution,Soft Skills,"September 17, 2021",02/10/2021,15,completed,63,38981.57,External,Procurement,2021
TRN941141,EMP004142,Python for Analytics,N/A,27/08/2021,09-05-2021,9 days,completed,68,110260.7,internal,Legal,2021
TRN924342,EMP915422,HR Compliance,Soft Skills,16/03/2020,"March 27, 2020",11,,79,26212.72,Online,CS,2020
TRN702620,EMP010815,Six Sigma Green Belt,Soft Skills,"August 28, 2022",07 Sep 2022,10,Dropped,59,147441.15,,admin,2022
TRN693489,EMP010836,HR Compliance,Soft Skills,2022/08/22,2022/08/26,4,In Progress,61,36256.06,internal,Sale,2022
TRN958852,EMP008766,Cybersecurity Awareness,Leadership,"January 14, 2020",,2,in progress,79,40897.36,External,Research and Development,2020
TRN192612,EMP000637,Design Thinking,Leadership,2023/08/07,"August 21, 2023",14,Dropped,100,112927.53,online,Customer service,
TRN167236,EMP010342,Design Thinking,Soft Skills,10-16-2022,2022-10-21,5,completed,88,128215.88,,Engineerng,2022
TRN539523,EMP015733,hr compliance,technical,2023-04-09,2023/04/11,2,,50,105826.87,External,marketing,2023
TRN423178,EMP016874,Project Management,Technical,10/10/2022,23 Oct 2022,13,In Progress,69,106449.52,internal,legal,2022
TRN419768,EMP005326,Project Management,TECHNICAL,12 Sep 2021,,12,In Progress,40,136249.44,External,admin,2021
TRN668873,EMP006810,Leadership Fundamentals,N/A,12-30-2020,11/01/2021,12,COMPLETED,60,146705.04,online,Administration,2020
TRN149987,EMP003601,Design Thinking,N/A,"February 15, 2022",02-25-2022,10,completed,82,125251.72,Internal,Ops,2022
TRN803770,EMP912913,Negotiation Skills,Compliance,2021-10-25,08 Nov 2021,14,In Progress,41,104103.73,Internal,Cust Support,2021
TRN837625,EMP007876,Advanced Excel,N/A,2022/08/11,"August 18, 2022",7,Dropped,70,38511.93,External,procurement,2022
TRN603650,EMP002901,Advanced Excel,Compliance,28 Oct 2020,04 Nov 2020,7,Incomplete,72,72850.85,External,CS,2020
TRN835867,EMP011263,Financial Acumen,Soft Skills,06-15-2023,29 Jun 2023,14,Incomplete,64,130966.58,Internal,Admin,2023
TRN541786,EMP965660,Presentation Skills,soft skills,01-05-2024,"January 10, 2024",5,In Progress,84,140833.53,Online,Cust Support,2024
TRN847721,EMP017568,Communication Skills,Compliance,01/01/2022,2022/01/10,9,In Progress,57,90864.91,online,Slaes,2022
TRN639792,EMP007082,Cybersecurity Awareness,Compliance,15 Dec 2022,2022/12/18,3,in progress,90,101145.26,,Fin,2022
TRN311758,EMP010302,Digital Transformation,Leadership,2020-06-10,13/06/2020,3,COMPLETED,42,83507.58,External,Customer service,2020
TRN933314,EMP009398,Project Management,Leadership,02-25-2020,"March 06, 2020",10,In Progress,70,22198.12,EXTERNAL,Finance,2020
TRN411355,EMP004068,Customer Handling,Leadership,27 Jun 2023,03/07/2023,6,Dropped,76,101238.71,internal,Procurement,2023
TRN564372,EMP016297,Digital Transformation,Leadership,10/05/2023,05-17-2023,7,Dropped,43,88849.43,Internal,Marketing,
TRN695898,EMP002985,HR Compliance,Compliance,17 Apr 2020,"April 20, 2020",3,completed,67,79053.24,internal,Engineerng,2020
TRN410129,EMP003305,communication skills,N/A,14 Sep 2023,19 Sep 2023,5,Completed,,77491.7,External,RnD,2023
TRN765235,EMP000234,Six Sigma Green Belt,Soft Skills,"October 24, 2023","November 03, 2023",10,in progress,63,82981.03,,ADMIN,2023
TRN330510,EMP007030,Advanced Excel,,03/08/2023,2023/08/06,3,completed,83,130715.13,internal,Marketing,
TRN507363,EMP011970,Advanced Excel,soft skills,16/06/2020,21/06/2020,5,In Progress,98,76190.86,,it,2020
TRN468529,EMP013716,Advanced Excel,Compliance,08-13-2023,2023-08-17,4,Incomplete,96,,Online,admin,2023
TRN860746,EMP016915,Cybersecurity Awareness,Technical,08 Nov 2020,23 Nov 2020,15,COMPLETED,66,61111.58,EXTERNAL,ENGINEERING,2020
TRN682656,EMP005212,Customer Handling,soft skills,2023-02-24,02 Mar 2023,6,Dropped,45,51372.52,internal,Operatons,2023
TRN541298,EMP005626,Conflict Resolution,Compliance,18/12/2023,2024-01-02,15,Completed,83,5935.2,online,Customer Support,2023
TRN262045,EMP014280,HR Compliance,Leadership,09 May 2021,10 May 2021,1,COMPLETED,44,31179.68,internal,ADMIN,2021
TRN262517,EMP008684,Conflict Resolution,soft skills,23/02/2020,,14,,,,Internal,R&D,2020
TRN737883,EMP012854,Conflict Resolution,Compliance,2024-02-29,"March 14, 2024",14,COMPLETED,99,47304.38,EXTERNAL,R&D,2024
TRN226612,EMP017593,Time Management,Compliance,2021/07/27,,12 days,completed,97,61150.66,Internal,Law,2021
TRN351396,EMP016410,Risk Management,Compliance,2024-02-11,2024-02-23,12,COMPLETED,49,78548.57,EXTERNAL,finance,2024
TRN768179,EMP003749,Customer Handling,N/A,2020/03/06,"March 17, 2020",11,in progress,60,68093.46,,Customer service,2020
TRN321255,EMP013291,Conflict Resolution,Compliance,2024-03-13,03-25-2024,12,In Progress,92,80317.18,internal,marketing,2024
TRN657768,EMP002069,HR Compliance,Compliance,21/04/2020,,9 days,completed,87,132750.46,EXTERNAL,Operations,2020
TRN722777,EMP002165,Presentation Skills,technical,10 Oct 2022,2022-10-15,5,completed,41,92775.11,Online,Operations,2022
TRN982198,EMP008045,HR Compliance,Technical,11-12-2022,11-19-2022,7,In Progress,85,7431.96,internal,CS,2022
TRN273529,EMP011780,Design Thinking,Compliance,13 Jul 2022,17/07/2022,4,completed,50,89594.18,internal,H.R.,2022
TRN898447,EMP004456,Design Thinking,Leadership,03-25-2020,2020/04/04,10,Completed,68,12893.83,EXTERNAL,Marketing,2020
TRN925377,EMP007797,strategic planning,soft skills,10-22-2020,04 Nov 2020,13,,65,6075.96,EXTERNAL,LEGAL,2020
TRN949036,EMP004232,Strategic Planning,Compliance,20 Jun 2022,05 Jul 2022,15,COMPLETED,44,146726.49,online,Marketing,2022
TRN643638,EMP002593,cybersecurity awareness,N/A,2020/02/24,2020-03-09,14,COMPLETED,81,16917.17,,FINANCE,2020
TRN515715,EMP015093,Data Analysis,Leadership,27 Jun 2024,"July 03, 2024",6,Completed,56,91489.45,internal,Customer Support,2024
TRN405325,EMP016428,Cybersecurity Awareness,Soft Skills,2023/03/03,14/03/2023,11 days,Incomplete,88,109333.66,,CS,2023
TRN418900,EMP003875,Strategic Planning,,2020/09/12,2020-09-19,7,Dropped,46,119085.4,External,Cust Support,2020
TRN221037,EMP015106,Risk Management,Technical,2022/12/06,2022-12-19,13,Incomplete,96,83673.4,EXTERNAL,marketing,2022
TRN590138,EMP011389,Conflict Resolution,technical,19/03/2024,22/03/2024,3,In Progress,54,,EXTERNAL,Fiance,2024
TRN526798,EMP008754,Time Management,Technical,2023-07-26,01/08/2023,6,Incomplete,56,123166.57,Online,legal,2023
TRN291766,EMP006170,Cybersecurity Awareness,Soft Skills,05 Nov 2023,"November 07, 2023",2,Completed,,124430.96,External,Administration,2023
TRN402251,EMP011502,risk management,Leadership,"December 16, 2022",12-19-2022,3,COMPLETED,46,18394.56,,customer support,2022
TRN995929,EMP000372,Python for Analytics,,02-15-2022,23/02/2022,8,,91,133353.9,EXTERNAL,ADMIN,2022
TRN940439,EMP007675,Emotional Intelligence,,04-07-2022,04-08-2022,1,Incomplete,90,13708.16,Internal,Engineerng,2022
TRN494041,EMP001020,Risk Management,TECHNICAL,2022/10/25,2022-11-01,7,in progress,55,,Internal,marketing,2022
TRN392819,EMP015472,Time Management,TECHNICAL,05/07/2024,16/07/2024,11,,56,18260.66,Internal,Ops,2024
TRN252903,EMP002447,Leadership Fundamentals,Soft Skills,11/03/2022,2022/03/14,3,in progress,77,18709.33,internal,Legel,2022
TRN886846,EMP003013,risk management,technical,2020-03-04,16/03/2020,12,in progress,75,13004.73,Internal,human resources,2020
TRN246187,EMP008721,Agile & Scrum,Leadership,"July 19, 2020",2020-07-31,12,Incomplete,88,71802.79,Internal,Procurement,2020
TRN809386,EMP009419,Python for Analytics,,2023-01-04,19 Jan 2023,15,,95,106144.15,Online,Procurement,2023
TRN648980,EMP017741,cybersecurity awareness,soft skills,03-04-2020,2020-03-07,3,In Progress,87,,External,Customer Support,2020
TRN188070,EMP013957,Presentation Skills,,2020/01/17,,14,Incomplete,100,31581.94,online,Administraton,2020
TRN816452,EMP019159,Python for Analytics,N/A,2021-12-19,,2,Dropped,81,102686.16,External,Info Tech,2021
TRN371579,EMP001065,Customer Handling,TECHNICAL,"January 07, 2024",15 Jan 2024,8,in progress,40,42109.7,EXTERNAL,legal,2024
TRN936994,EMP016714,Cybersecurity Awareness,technical,23/07/2023,,5,In Progress,54,144075.5,EXTERNAL,Ops,2023
TRN771805,EMP010515,Advanced Excel,Soft Skills,02/04/2023,09 Apr 2023,7 days,COMPLETED,,106990.23,Internal,Research and Development,2023
TRN963734,EMP017023,Communication Skills,technical,2022-07-14,07-20-2022,6,Completed,80,116882.0,EXTERNAL,ENGINEERING,2022
TRN500522,EMP000796,Cybersecurity Awareness,TECHNICAL,2023-08-23,2023/09/04,12 days,completed,87,87292.78,Internal,Legel,2023
TRN573503,EMP007688,Time Management,TECHNICAL,15/08/2023,08-29-2023,14,,82,25216.18,EXTERNAL,operations,2023
TRN139901,EMP006794,Negotiation Skills,technical,2022/04/25,2022/05/09,14,Dropped,87,52102.42,Internal,MARKETING,2022
TRN332215,EMP004411,Design Thinking,Technical,2020-04-11,04-14-2020,3,Dropped,,120533.42,,Legal,2020
TRN972263,EMP001754,sql essentials,TECHNICAL,12-15-2020,"December 28, 2020",13 days,COMPLETED,70,71611.73,Internal,Admin,2020
TRN524441,EMP012718,Python for Analytics,Technical,"February 24, 2023",03-03-2023,7,COMPLETED,,87779.1,Online,Info Tech,2023
TRN811107,EMP016889,Advanced Excel,TECHNICAL,"January 19, 2024","January 27, 2024",8,Dropped,,12844.76,online,Admin,2024
TRN947417,EMP010322,Agile & Scrum,Compliance,06/06/2020,2020-06-16,10,in progress,41,36184.78,online,ENGINEERING,2020
TRN672338,EMP010786,Presentation Skills,technical,2022-07-17,2022/07/30,13,completed,94,63044.88,External,ENGINEERING,2022
TRN524783,EMP005943,Cloud Computing Basics,technical,2021/05/31,08/06/2021,8 days,In Progress,59,129361.26,,r&d,2021
TRN456674,EMP012956,Advanced Excel,Technical,13 Dec 2023,"December 22, 2023",9,In Progress,64,19138.63,Internal,procurement,2023
TRN492419,EMP000189,Python for Analytics,N/A,10-12-2023,2023/10/22,10,Dropped,60,113910.35,External,Eng,2023
TRN751121,EMP016890,Strategic Planning,technical,2022-01-12,19 Jan 2022,7 days,COMPLETED,92,34559.21,EXTERNAL,legal,2022
TRN608279,EMP010354,Design Thinking,N/A,2023/05/30,06-13-2023,14,Completed,99,61187.53,Internal,H.R.,2023
TRN733445,EMP942641,Data Analysis,soft skills,"October 23, 2021",2021/10/25,2,Dropped,59,149045.05,internal,R&D,2021
TRN754266,EMP005589,HR Compliance,N/A,08-26-2020,08-29-2020,3,completed,56,112803.75,External,Marketing,2020
TRN275751,EMP000292,power bi basics,N/A,2023/01/16,27/01/2023,11 days,Incomplete,56,34179.89,internal,Operatons,2023
TRN342691,EMP012135,Financial Acumen,,02 Mar 2020,2020-03-10,8,Completed,45,40659.92,online,Law,
TRN550798,EMP990558,SQL Essentials,Technical,2020/03/09,2020-03-11,2 days,Incomplete,61,135335.73,External,finance,2020
TRN883738,EMP904338,Cloud Computing Basics,soft skills,2024-03-29,2024-04-13,15,Completed,41,,EXTERNAL,FINANCE,2024
TRN831048,EMP016391,cloud computing basics,Technical,"July 10, 2021",2021-07-21,11,Completed,71,6762.3,online,r&d,
TRN935878,EMP005596,Six Sigma Green Belt,,10/01/2022,18 Jan 2022,8,completed,61,14955.92,External,Proc,2022
TRN526636,EMP019472,Time Management,N/A,18 Apr 2023,23/04/2023,5,in progress,99,85649.64,External,Finance,2023
TRN912314,EMP008408,Leadership Fundamentals,technical,"October 19, 2021",10-27-2021,8,Dropped,53,146350.91,External,I.T.,2021
TRN674366,EMP004226,Risk Management,Technical,2022-10-26,11-02-2022,7,,40,12282.59,online,engineering,2022
TRN131916,EMP009925,Agile & Scrum,Compliance,2022/02/26,,3,COMPLETED,100,63106.63,,Sale,2022
TRN197308,EMP018244,Financial Acumen,technical,"May 30, 2022",2022/05/31,1,Dropped,67,59061.76,,Sale,2022
TRN131068,EMP001280,HR Compliance,soft skills,2022-05-25,,10 days,in progress,100,145099.1,Internal,MARKETING,2022
TRN752618,EMP016200,financial acumen,soft skills,03-10-2024,19 Mar 2024,9,Incomplete,52,93757.09,,Operations,2024
TRN723966,EMP005656,Advanced Excel,Leadership,02-19-2021,03-03-2021,12,In Progress,47,71294.17,Internal,Sale,2021
TRN349498,EMP011016,Risk Management,N/A,04-09-2021,12/04/2021,3,,67,146095.42,Online,Cust Support,2021
TRN168246,EMP003221,Project Management,Compliance,"October 29, 2022","November 08, 2022",10,in progress,81,54100.15,internal,Engineering,2022
TRN793267,EMP002989,Power BI Basics,N/A,21 Aug 2021,2021-08-29,8 days,Incomplete,,20433.85,Internal,Legel,2021
TRN254509,EMP017535,Data Analysis,Leadership,07-26-2023,01/08/2023,6,in progress,51,78658.35,,ENGINEERING,2023
TRN274028,EMP009819,cloud computing basics,soft skills,14 Dec 2022,2022/12/19,5,Completed,59,49142.01,,customer support,2022
TRN613702,EMP002202,Customer Handling,Technical,2023/03/01,11 Mar 2023,10,COMPLETED,88,126494.1,Online,IT,
TRN225365,EMP003552,Cybersecurity Awareness,soft skills,30/04/2024,,10,Incomplete,75,124099.28,Internal,Information Technology,2024
TRN805941,EMP017796,Financial Acumen,Soft Skills,"September 01, 2021",2021-09-16,15,Incomplete,50,92713.1,,Proc,2021
TRN610482,EMP003762,time management,soft skills,20 Dec 2021,2021/12/25,5,In Progress,87,28082.37,online,Operations,2021
TRN187192,EMP016148,Risk Management,Technical,2020-09-22,09-29-2020,7,Completed,84,55517.06,internal,customer support,2020
TRN612807,EMP009092,Design Thinking,Compliance,2020/06/08,06-15-2020,7,COMPLETED,92,76608.48,External,Humaan Resources,2020
TRN873636,EMP004606,Python for Analytics,Soft Skills,26/06/2024,06/07/2024,10,,64,90648.22,Online,procurement,2024
TRN260593,EMP014819,SQL Essentials,Leadership,"October 26, 2020",07 Nov 2020,12,Dropped,50,,Internal,Fin,2020
TRN899459,EMP013014,hr compliance,Compliance,2022/01/09,2022-01-18,9,completed,75,136535.15,EXTERNAL,ENGINEERING,2022
TRN192005,EMP014633,Data Analysis,Compliance,15/01/2021,21/01/2021,6,In Progress,54,19256.42,External,Legel,2021
TRN391205,EMP007020,Agile & Scrum,,2024-03-04,,1 days,Dropped,92,93383.38,Online,Customer service,2024
TRN616737,EMP006257,Risk Management,Soft Skills,04/06/2020,06-19-2020,15,Incomplete,62,136136.06,,R&D,2020
TRN448304,EMP010780,Data Analysis,,05 Dec 2022,"December 08, 2022",3,completed,56,82874.21,Internal,Fin,2022
TRN321852,EMP007372,Leadership Fundamentals,Soft Skills,2021/08/11,2021/08/14,3,Incomplete,95,135514.62,Online,Customer Support,2021
TRN886443,EMP014363,Time Management,Compliance,"October 24, 2020",28/10/2020,4 days,COMPLETED,60,74659.17,online,Engineerng,2020
TRN127060,EMP004200,Power BI Basics,soft skills,2021/11/27,01/12/2021,4,Completed,91,11533.83,External,sales,2021
TRN777257,EMP006595,Time Management,Technical,2023-01-31,2023/02/12,12,,72,141533.76,,Mktg,2023
TRN476464,EMP001385,Power BI Basics,Compliance,2020/10/01,"October 16, 2020",15,In Progress,50,90335.79,online,Mktg,2020
TRN284280,EMP007654,Financial Acumen,Soft Skills,2020-01-31,,2,completed,86,28619.08,Internal,Customer Support,2020
TRN840899,EMP019065,Risk Management,Technical,29 May 2022,06 Jun 2022,8,completed,79,,online,engineering,2022
TRN308264,EMP005236,Presentation Skills,N/A,21/08/2020,08-22-2020,1,in progress,99,17108.07,online,ADMIN,2020
TRN793514,EMP017685,Digital Transformation,Compliance,2023/01/08,,14,,46,89615.65,internal,SALES,2023
TRN387034,EMP012880,Time Management,N/A,2024/06/07,06-09-2024,2,Incomplete,97,67400.87,internal,LEGAL,2024
TRN932670,EMP015207,Financial Acumen,,07/08/2022,08-08-2022,1,in progress,52,122957.1,online,Administraton,2022
TRN627535,EMP013181,cloud computing basics,Compliance,08 Nov 2023,12 Nov 2023,4 days,in progress,,,,RnD,
TRN215095,EMP007984,Risk Management,TECHNICAL,"August 28, 2020",,12,in progress,48,21504.54,online,H.R.,2020
TRN486551,EMP010877,Cloud Computing Basics,Technical,01-31-2020,2020/02/07,7 days,In Progress,63,,internal,Legel,2020
TRN348052,EMP008852,Data Analysis,Compliance,2023-08-04,2023-08-16,12,COMPLETED,55,56791.39,Online,operations,2023
TRN477424,EMP005505,Negotiation Skills,N/A,2022/02/05,19 Feb 2022,14,Dropped,100,131628.96,online,LEGAL,2022
TRN569371,EMP014583,Data Analysis,N/A,2021/10/24,25/10/2021,1 days,Completed,92,125892.53,,R&D,2021
TRN214600,EMP008832,Power BI Basics,N/A,23 Feb 2023,02-26-2023,3,Dropped,,132403.77,Online,it,2023
TRN335664,EMP017296,Design Thinking,Soft Skills,2023-04-13,2023/04/23,10,completed,61,49295.47,Internal,Research and Development,2023
TRN625689,EMP012333,Leadership Fundamentals,soft skills,2022-02-15,01 Mar 2022,14,completed,100,124079.12,Internal,Human Resources,2022
TRN984024,EMP006363,Emotional Intelligence,,03/04/2023,,11,completed,85,26506.05,online,RnD,2023
TRN984961,EMP007062,Project Management,Compliance,2020/06/28,07-06-2020,8,completed,65,93304.63,External,Ops,2020
TRN245625,EMP018997,Leadership Fundamentals,Leadership,03-22-2021,"March 30, 2021",8,Incomplete,80,47930.75,internal,Human Resource,2021
TRN518236,EMP010101,Customer Handling,N/A,09-14-2021,2021/09/23,9,Dropped,98,69259.54,External,Law,2021
TRN153586,EMP010285,Cybersecurity Awareness,Leadership,17 Aug 2021,23 Aug 2021,6,in progress,55,104012.21,,Administration,2021
TRN103248,EMP003117,Leadership Fundamentals,soft skills,03-28-2023,"April 11, 2023",14,Incomplete,65,89842.65,External,r&d,2023
TRN791253,EMP003052,Emotional Intelligence,Technical,2021/12/07,12-20-2021,13,Completed,94,,Internal,Legal,2021
TRN111420,EMP007274,Design Thinking,technical,19/02/2021,26 Feb 2021,7,completed,90,38234.93,Internal,Customer service,2021
TRN358489,EMP937726,Communication Skills,N/A,2023/07/15,07-16-2023,1,COMPLETED,68,23800.18,External,Information Technology,2023
TRN492292,EMP019926,Project Management,Compliance,09-06-2020,2020/09/12,6,,48,91530.57,,Admin,2020
TRN292371,EMP000260,Customer Handling,soft skills,2021/02/06,02-19-2021,13,In Progress,74,22052.27,EXTERNAL,sales,2021
TRN669430,EMP012658,Leadership Fundamentals,Compliance,12-12-2021,2021/12/21,9,Dropped,71,36417.28,online,Legal,2021
TRN264937,EMP008645,HR Compliance,Technical,"November 30, 2020",14/12/2020,14,completed,64,11488.24,EXTERNAL,Research and Development,2020
TRN552031,EMP019932,Cloud Computing Basics,TECHNICAL,2023-05-09,13 May 2023,4,,,95993.27,EXTERNAL,Research and Development,2023
TRN444852,EMP016879,Data Analysis,Soft Skills,2021/03/21,03/04/2021,13,Incomplete,47,22251.73,internal,Operatons,2021
TRN258576,EMP004730,Digital Transformation,Leadership,01-08-2023,21 Jan 2023,13,Completed,87,39048.64,online,marketing,2023
TRN982905,EMP019381,Presentation Skills,Compliance,03 Dec 2020,04 Dec 2020,1,COMPLETED,53,141576.57,Internal,Sale,2020
TRN184537,EMP003555,Six Sigma Green Belt,Technical,22 Jan 2022,25/01/2022,3,Dropped,100,,EXTERNAL,Information Technology,2022
TRN513920,EMP013770,Python for Analytics,technical,18/10/2023,19/10/2023,1,In Progress,81,36890.06,online,Eng,2023
TRN118416,EMP010442,Python for Analytics,Leadership,2023-05-05,2023-05-14,9,in progress,85,32722.62,internal,Fiance,2023
TRN948768,EMP009511,Data Analysis,Compliance,25 Aug 2020,26/08/2020,1,completed,52,91265.39,Internal,Engineerng,2020
TRN346019,EMP005867,Conflict Resolution,N/A,2023-10-18,2023/10/30,12,in progress,66,133073.77,Online,operations,2023
TRN871608,EMP950081,Strategic Planning,Soft Skills,08-09-2022,08-11-2022,2,in progress,72,66939.01,Internal,Customer service,2022
TRN957537,EMP019413,Emotional Intelligence,,20 Aug 2020,09-03-2020,14,Dropped,92,89893.55,internal,operations,2020
TRN994365,EMP004697,Strategic Planning,Leadership,"September 08, 2022",2022-09-18,10 days,Completed,45,137572.09,,legal,2022
TRN571134,EMP017419,Power BI Basics,Soft Skills,"May 30, 2024",2024-06-02,3,completed,68,64161.87,,Legel,2024
TRN820990,EMP015099,Conflict Resolution,,07-15-2022,16/07/2022,1,In Progress,43,,EXTERNAL,Research & Dev,2022
TRN946007,EMP009193,Conflict Resolution,soft skills,"June 30, 2023","July 10, 2023",10,in progress,69,,,operations,2023
