review_id,employee_id,review_period,review_date,reviewer_id,performance_score,rating_label,goals_achieved_pct,communication_score,teamwork_score,leadership_score,technical_score,comments,department,created_at
REV882818,EMP016820,Q12021,15/07/2022,EMP007417,3.0,Below Avg,,1.3,1.6,3.4,4.3,N/A,H.R.,15 Jul 2022
REV755902,EMP004737,Q1 2023,2022-10-05,,3.9,3-Avg,30%,3.4,4.7,1.5,4.0,Room for growth,Admin,2022-10-05
REV873280,EMP013926,Q2 2024,11 Oct 2021,EMP009303,3.4,average,51%,1.7,4.9,3.4,4.3,Good performer,Operatons,"October 11, 2021"
REV108478,EMP009873,Q1 2024,18 Feb 2024,EMP001254,3.6,poor,42%,2.2,3.2,2.2,1.3,Exceeded expectations,RnD,02-18-2024
REV921131,EMP015487,Q4 2023,07-01-2021,EMP017876,1.0,Average,76%,1.5,4.4,3.2,4.9,Great team player,Marketing,01 Jul 2021
REV329463,EMP017290,Q42021,2021/10/20,EMP008445,3.5,5 - Excellent,47%,3.3,2.4,2.4,1.3,Excellent communicator,Operations,2021/10/20
REV341588,EMP000197,Q1 2022,07-04-2021,EMP016992,3.7,3 - Average,90%,4.1,4.4,1.8,,N/A,Procurment,04 Jul 2021
REV258594,EMP010270,Q1 2021,01-27-2021,EMP006259,4.6,Average,30%,3.8,4.6,4.7,4.8,consistent results,admin,01-27-2021
REV952985,EMP009916,Q1 2023,2023/01/28,EMP011248,2.1,BELOW AVG,100%,2.3,2.5,3.7,5.0,Outstanding leadership,Law,28 Jan 2023
REV516465,EMP005246,Q3 2023,2022-11-22,EMP009481,2.5,Average,78%,3.2,4.1,1.9,4.7,good performer,it,2022-11-22
REV934924,EMP010206,Q4 2021,07 Feb 2021,EMP007604,2.1,1 - Poor,85%,1.9,4.5,,3.2,Good performer,Information Technology,07/02/2021
REV832285,EMP018014,Q4 2023,2023/11/11,EMP015502,2.7,Poor,85%,3.6,3.0,3.2,4.5,Consistent results,Humaan Resources,2023/11/11
REV710272,EMP011234,Q42022,10-23-2023,EMP010987,4.5,1 - Poor,29%,4.9,3.8,3.6,1.4,Struggles with deadlines,Legel,10-23-2023
REV976542,EMP016492,Q2 2022,17 Sep 2023,EMP015447,,4-Good,77%,4.0,3.9,1.9,2.4,Reliable and dedicated,Mktg,2023-09-17
REV145250,EMP001309,Q4 2021,2021/05/24,EMP019807,"""4.7""",2-Below Average,31%,4.5,2.7,1.5,3.6,Good performer,FINANCE,2021-05-24
REV891855,EMP005691,Q1 2023,2021/09/10,EMP009023,,GOOD,52%,4.9,1.4,2.6,2.3,Excellent communicator,Mktg,"September 10, 2021"
REV340225,EMP015651,Q3 2021,2022-07-12,EMP015181,1.8,Good,22%,4.9,1.3,3.5,2.0,Shows initiative,Administration,12 Jul 2022
REV856907,EMP001602,Q1 2023,2024/04/29,EMP012262,4.4 ,4-Good,94%,1.6,1.2,2.8,1.3,Outstanding leadership,Sales,2024/04/29
REV960384,EMP010120,Q4 2023,08 Jul 2022,EMP013980,1.3,AVG,72%,1.5,2.2,3.8,2.6,,Customer Support,08 Jul 2022
REV537359,EMP018295,Q1 2023,2024/06/04,EMP015535,2.7,3 - Average,94%,1.2,3.3,1.9,3.5,good performer,Legal,"June 04, 2024"
REV948798,EMP945462,Q2 2024,29 Apr 2024,EMP012128,,Good,70%,3.8,3.5,,2.3,needs improvement,SALES,04-29-2024
REV927638,EMP985235,Q1 2024,24 Mar 2021,EMP019181,4.3,BELOW AVG,28%,3.5,4.6,2.1,2.8,,Eng,24/03/2021
REV180385,EMP000104,Q2 2021,09 Sep 2023,EMP019187,2.3,EXCELLENT,61%,,1.6,4.9,2.6,Meets expectations,CS,2023/09/09
REV975824,EMP015150,Q2 2024,2022-01-08,EMP012761,2.9,GOOD,34%,3.1,4.6,4.2,3.4,NEEDS IMPROVEMENT,Mktg,2022/01/08
REV902450,EMP019954,Q4 2022,07/09/2022,EMP009870,2.3,Average,73%,3.5,3.6,3.2,3.8,NEEDS IMPROVEMENT,HR,2022/09/07
REV175646,EMP009355,Q1 2024,27/06/2022,,4.1 ,good,84%,3.4,4.8,1.0,5.0,Exceeded expectations,it,2022/06/27
REV518162,EMP000175,Q4 2023,02-07-2023,EMP004298,1.3 ,average,44%,2.4,,5.0,4.1,,HR,2023-02-07
REV233578,EMP002186,Q1 2022,22/07/2024,EMP012538,2.6,excellent,,2.7,2.6,3.2,3.5,Consistent results,finance,22 Jul 2024
REV761597,EMP003834,Q2 2024,08-18-2024,EMP000273,4.5,3 - Average,27%,3.9,2.8,3.1,4.9,Meets expectations,I.T.,"August 18, 2024"
REV226806,EMP007646,Q4 2021,2024/04/03,EMP007324,1.7,GOOD,61%,1.8,1.5,1.2,1.3,good performer,Marketing,04-03-2024
REV747854,EMP012759,Q1 2023,"November 21, 2021",EMP001146,1.8,below average,72%,3.6,2.6,3.2,2.5,needs improvement,Info Tech,2021-11-21
REV703711,EMP000082,Q3 2022,2021-03-07,EMP015622,3.2,below average,24%,2.0,4.4,4.7,2.8,Consistent results,procurement,2021/03/07
REV425187,EMP004318,Q2 2024,"September 16, 2024",EMP010973,1.8,5-Excellent,100%,1.6,4.6,,4.1,Meets expectations,MARKETING,09-16-2024
REV289050,EMP011332,Q2 2024,18 Sep 2021,EMP008392,3.2,GOOD,71%,3.1,2.1,1.0,3.1,Struggles with deadlines,Legal,2021-09-18
REV431275,EMP009420,Q2 2023,08-28-2022,EMP015529,4.2,Average,95%,1.9,4.4,,3.6,Excellent communicator,operations,"August 28, 2022"
REV939265,EMP015767,Q2 2023,18/06/2023,EMP007676,4.8,4 - Good,77%,3.7,1.6,3.5,2.9,Room for growth,MARKETING,18/06/2023
REV395367,EMP006943,Q1 2022,"June 27, 2024",EMP004077,2.8,3 - Average,51%,2.1,3.4,2.9,1.4,,Proc,27 Jun 2024
REV805758,EMP018322,Q2 2023,03/05/2023,EMP001607,2.0,Good,91%,3.2,4.4,3.2,1.2,NEEDS IMPROVEMENT,Operatons,2023/05/03
REV583335,EMP000563,Q2 2022,14 Apr 2023,EMP015386,1.8,1-Poor,59%,4.9,2.5,1.0,1.4,Outstanding leadership,Information Technology,14/04/2023
REV893885,EMP014614,Q2 2023,2024-02-16,EMP005386,4.5,3 - Average,47%,1.8,2.0,1.7,4.0,Consistent results,Legel,16/02/2024
REV403985,EMP007582,Q1 2022,14 Oct 2022,EMP013968,4.9,Excellent,80%,1.3,2.8,4.2,4.4,,Customer service,10-14-2022
REV311520,EMP004782,Q4 2021,"March 11, 2024",EMP011263,1.7,good,30%,3.4,4.9,,3.5,Great team player,Administraton,2024-03-11
REV969611,EMP016948,Q4 2023,2022-05-14,EMP007161,3.0,2-Below Average,53%,,2.9,2.5,1.3,Consistent results,FINANCE,2022/05/14
REV258785,EMP003873,Q3 2021,04/04/2023,EMP017418,1.1,5 - Excellent,47%,3.4,2.1,1.8,4.3,,SALES,2023/04/04
REV427053,EMP006572,Q4 2022,2021/08/01,EMP001421,1.1,4 - Good,44%,3.8,4.8,1.4,3.6,Outstanding leadership,procurement,01/08/2021
REV203129,EMP012745,Q1 2021,12-29-2023,EMP007939,2.5,BELOW AVG,68%,1.5,1.9,1.3,1.6,Room for growth,Procurement,29/12/2023
REV526414,EMP005306,Q1 2021,2024/08/08,EMP000827,3.9,1-Poor,65%,1.7,2.2,1.7,2.9,good performer,Engineering,"August 08, 2024"
REV199878,EMP010447,Q1 2021,2023-05-26,EMP018425,2.0,GOOD,68%,3.9,5.0,1.5,4.3,Reliable and dedicated,LEGAL,2023/05/26
REV457535,EMP009633,Q2 2024,"September 19, 2024",EMP017780,1.4,4 - Good,25%,2.6,3.1,1.0,3.3,N/A,Procurment,19/09/2024
REV512004,EMP000026,Q1 2022,02-19-2021,EMP014204,4.9,Below Average,40%,1.2,4.7,1.0,4.4,Shows initiative,CS,"February 19, 2021"
REV501163,EMP006012,Q2 2024,2023/12/12,EMP002434,3.9,GOOD,86%,3.3,3.6,2.5,4.0,Struggles with deadlines,Sale,12 Dec 2023
REV497025,EMP012865,Q3 2021,04-22-2023,EMP015940,4.8,AVG,41%,2.2,2.5,4.9,1.4,Consistent results,I.T.,"April 22, 2023"
REV217821,EMP004000,Q4 2021,2022/05/28,EMP001233,3.7 ,EXCELLENT,47%,1.9,,3.7,3.9,Consistent results,Customer Support,05-28-2022
REV131920,EMP012501,Q2 2022,"March 08, 2024",EMP008894,4.7,1 - Poor,90%,2.8,2.4,1.2,1.2,Good performer,Sale,08 Mar 2024
REV125922,EMP009364,Q2 2024,2024-06-25,EMP012753,1.7,3-Avg,91%,2.2,1.2,4.5,4.0,Consistent results,Research & Dev,"June 25, 2024"
REV884527,EMP017411,Q2 2022,2021-10-01,EMP001422,4.3,Average,86%,1.1,1.8,3.2,4.1,EXCEEDED EXPECTATIONS,H.R.,01/10/2021
REV519604,EMP007420,Q2 2021,2023-07-28,EMP000073,3.8,good,47%,1.9,3.1,2.3,3.3,Room for growth,Cust Support,28 Jul 2023
REV147308,EMP003067,Q1 2021,2023-09-25,EMP019213,4.1,Poor,58%,5.0,4.3,2.7,2.1,Shows initiative,OPERATIONS,2023/09/25
REV401218,EMP002563,Q3 2024,2024-02-16,EMP007711,4.3,Excellent,44%,3.0,3.4,,,Room for growth,Proc,02-16-2024
REV662942,EMP019428,Q12021,2021/09/27,EMP015562,,Below Avg,54%,2.7,4.0,4.0,3.6,,MARKETING,2021/09/27
REV824722,EMP013743,Q3 2021,01-21-2024,EMP012625,1.5,Average,73%,1.9,2.4,2.5,4.1,Outstanding leadership,Marketing,21 Jan 2024
REV819208,EMP010103,Q4 2022,09-22-2022,EMP000108,"""2.4""",Below Avg,20%,4.1,4.1,4.9,2.4,Good performer,Sale,"September 22, 2022"
REV293758,EMP006799,Q2 2023,04/02/2021,EMP015579,4.8,AVG,47%,1.7,4.8,4.6,3.3,Exceeded expectations,customer support,"February 04, 2021"
REV173557,EMP010979,Q4 2022,10 Mar 2024,EMP015015,2.0,AVG,69%,4.6,1.0,1.6,2.9,Room for growth,H.R.,03-10-2024
REV397644,EMP002080,Q2 2023,2024-07-16,EMP004015,3.3,average,66%,4.5,2.0,3.3,4.5,,Enginering,07-16-2024
REV250254,EMP003354,Q3 2023,17/10/2022,EMP013885,3.6 ,Below Average,38%,4.1,2.0,4.7,3.2,Exceeded expectations,Finance,2022-10-17
REV483022,EMP018149,Q4 2021,14/07/2023,EMP011994,3.3,POOR,67%,2.0,4.3,2.6,3.9,EXCEEDED EXPECTATIONS,Proc,14/07/2023
REV414361,EMP004395,Q3 2021,09-02-2023,EMP002422,1.7,excellent,97%,4.1,3.6,2.4,1.0,Good performer,admin,2023-09-02
REV751024,EMP003858,Q1 2024,"January 13, 2023",EMP016794,"""3.5""",4 - Good,62%,4.4,3.7,2.0,4.2,Meets expectations,Engineering,13 Jan 2023
REV572910,EMP011593,Q4 2021,08 Feb 2022,EMP015648,4.3,AVG,67%,1.8,3.1,,2.3,good performer,legal,2022-02-08
REV636802,EMP018445,Q1 2024,15 Dec 2022,EMP015687,3.2,Below Average,86%,1.4,1.4,1.9,4.1,Meets expectations,Ops,12-15-2022
REV753813,EMP009268,Q1 2024,"July 28, 2024",EMP011453,3.5,excellent,57%,4.9,2.6,4.8,3.9,,Human Resources,2024/07/28
REV211370,EMP008447,Q2 2022,2022/04/18,EMP017974,,Average,66%,1.6,2.9,,2.1,Good performer,legal,18 Apr 2022
REV318473,EMP013959,Q1 2023,08-30-2021,,2.1,good,79%,4.1,1.3,4.4,1.0,EXCEEDED EXPECTATIONS,Engineering,30 Aug 2021
REV991374,EMP015132,Q22024,23 Feb 2024,,4.7,5 - Excellent,60%,4.4,4.2,3.6,1.7,Room for growth,ADMIN,2024-02-23
REV242655,EMP017944,Q4 2022,05/03/2024,EMP004984,1.5,GOOD,81%,2.2,4.8,4.0,4.7,consistent results,RnD,05/03/2024
REV921653,EMP008821,Q1 2024,2023/12/04,EMP006693,2.0,GOOD,49%,4.4,4.3,2.2,3.1,Good performer,Administration,12-04-2023
REV212341,EMP003181,Q4 2021,2023-08-14,,1.3,Good,97%,1.5,4.5,1.6,2.9,Excellent communicator,customer support,2023/08/14
REV238232,EMP010223,Q1 2021,"February 25, 2024",EMP013598,1.1,Average,58%,1.7,1.8,4.4,,,Procurement,25/02/2024
REV903556,EMP012355,Q2 2023,2023/11/17,EMP008118,4.3,Below Average,59%,1.8,3.1,2.7,3.6,,FINANCE,17 Nov 2023
REV383382,EMP004040,Q2 2023,22/07/2021,EMP010262,1.0,2-Below Average,43%,1.2,4.5,2.7,1.6,Shows initiative,Slaes,22/07/2021
REV603704,EMP017532,Q2 2022,26 Jan 2021,EMP019679,2.9,3-Avg,64%,,4.0,3.4,1.2,needs improvement,Eng,"January 26, 2021"
REV887277,EMP008716,Q12024,2021-05-23,EMP014818,4.8,good,77%,1.8,1.8,2.0,4.4,NEEDS IMPROVEMENT,r&d,23 May 2021
REV313690,EMP005738,Q4 2021,04-06-2024,EMP011007,,EXCELLENT,76%,1.4,3.7,4.5,2.9,consistent results,Customer service,06 Apr 2024
REV997161,EMP007177,Q3 2023,"January 01, 2022",EMP003680,,average,98%,2.5,3.5,1.2,,Consistent results,operations,01 Jan 2022
REV587481,EMP014805,Q4 2022,2022/08/09,EMP014577,4.4,3 - Average,91%,4.1,2.6,4.2,3.1,Struggles with deadlines,Customer Support,08-09-2022
REV349459,EMP003471,Q32021,"May 08, 2021",EMP007827,2.2,GOOD,,3.4,1.3,3.3,2.7,,procurement,08 May 2021
REV104785,EMP019005,Q2 2023,06 May 2023,EMP011258,3.4 ,1 - Poor,74%,3.9,1.3,4.5,2.7,Struggles with deadlines,Operatons,05-06-2023
REV950609,EMP014850,Q2 2022,11-12-2023,,4.0,2-Below Average,25%,2.9,2.4,3.8,3.0,Meets expectations,LEGAL,12 Nov 2023
REV796821,EMP012620,Q4 2023,14 Aug 2024,EMP006377,3.6,good,95%,1.7,1.6,2.7,1.8,Outstanding leadership,Ops,08-14-2024
REV385884,EMP007157,Q3 2024,03-30-2023,EMP008763,4.7,average,97%,3.2,3.7,3.8,4.1,,RnD,03-30-2023
REV856816,EMP005645,Q32021,03/04/2021,EMP014996,4.5,3-Avg,21%,2.0,4.2,4.9,4.6,Room for growth,Legal,"April 03, 2021"
REV786150,EMP016119,Q3 2024,12 Nov 2021,EMP013152,3.6,excellent,35%,2.6,3.7,1.4,4.6,Room for growth,Finance,"November 12, 2021"
REV470440,EMP000189,Q12024,2023-10-30,EMP007067,,GOOD,85%,,3.4,4.7,1.4,EXCEEDED EXPECTATIONS,Enginering,30/10/2023
REV990556,EMP019753,Q2 2021,12-23-2021,EMP005563,1.0,4 - Good,84%,1.3,1.7,2.7,1.2,N/A,Legal,23 Dec 2021
REV140895,EMP001542,Q4 2022,2023/03/10,EMP010750,,average,85%,3.3,3.2,4.8,2.9,Great team player,Fiance,03-10-2023
REV679835,EMP017061,Q4 2022,07/05/2021,EMP007222,"""4.9""",4 - Good,,1.0,3.2,,3.0,Needs improvement,human resources,2021/05/07
REV182152,EMP995399,Q3 2021,09-15-2023,EMP018391,"""1.9""",BELOW AVG,27%,2.9,3.2,2.9,1.0,needs improvement,customer support,09-15-2023
REV766605,EMP017793,Q2 2023,01-13-2023,EMP001529,1.7,Below Avg,83%,1.5,2.4,2.5,,Great team player,FINANCE,13 Jan 2023
REV353785,EMP004807,Q3 2022,2023/04/04,EMP007092,3.3,4-Good,69%,3.5,1.8,2.9,1.9,Room for growth,Customer service,2023/04/04
REV862934,EMP006304,Q22023,06/08/2021,,,AVG,59%,3.5,,1.4,2.3,Good performer,Legal,2021-08-06
REV365345,EMP004869,Q2 2024,2022-03-04,EMP008892,4.9 ,4-Good,94%,3.5,1.6,1.4,1.6,Consistent results,legal,2022/03/04
REV719606,EMP009244,Q4 2021,2022/03/23,EMP010405,3.6,4-Good,77%,4.6,3.1,4.0,4.2,good performer,Operations,2022-03-23
REV907566,EMP013332,Q4 2021,07-29-2024,EMP014958,3.9,3 - Average,47%,1.7,4.3,2.7,1.6,Needs improvement,Humaan Resources,29 Jul 2024
REV107787,EMP012022,Q2 2021,12-23-2023,EMP013673,3.5,GOOD,75%,1.9,3.4,1.6,2.3,Consistent results,admin,2023/12/23
REV930980,EMP012783,Q4 2021,2022-12-11,EMP010995,2.8 ,good,,2.0,2.2,,4.4,Shows initiative,Human Resources,12-11-2022
REV357670,EMP013242,Q12024,2022-11-13,EMP008639,4.5,1 - Poor,24%,3.3,3.8,4.3,5.0,Needs improvement,Slaes,11-13-2022
REV694035,EMP008201,Q32024,"October 05, 2021",EMP006506,,average,73%,4.0,1.7,,3.2,N/A,I.T.,10-05-2021
REV706506,EMP015163,Q2 2023,2022-11-18,EMP002052,"""1.8""",average,25%,1.4,4.1,,2.6,Exceeded expectations,IT,18 Nov 2022
REV558616,EMP001394,Q1 2022,12 Nov 2022,EMP006409,3.1,GOOD,30%,3.1,4.8,,2.0,good performer,finance,"November 12, 2022"
REV655395,EMP012403,Q1 2021,17/02/2024,EMP006678,2.5 ,1 - Poor,62%,3.6,2.3,3.4,2.0,Struggles with deadlines,admin,02-17-2024
REV246381,EMP004307,Q4 2023,07-05-2023,EMP004084,1.1,4-Good,40%,2.1,1.3,1.4,4.2,Shows initiative,Procurment,"July 05, 2023"
REV985217,EMP013865,Q2 2024,27/08/2022,EMP007447,2.5,3 - Average,41%,3.8,1.9,1.8,4.3,good performer,HR,27 Aug 2022
REV598395,EMP003983,Q3 2024,2021/07/14,EMP006236,1.2,AVG,49%,4.3,3.0,4.5,1.6,,Research and Development,2021/07/14
REV505967,EMP017767,Q3 2022,21/06/2023,EMP005910,3.9,4 - Good,69%,1.6,4.5,3.0,3.5,Reliable and dedicated,Marketing,21 Jun 2023
REV233553,EMP005055,Q2 2021,2023/05/04,EMP005037,"""1.8""",4-Good,92%,3.5,1.6,3.7,3.2,Exceeded expectations,Law,"May 04, 2023"
REV494014,EMP014618,Q1 2022,2021-10-15,EMP007772,1.2,3 - Average,32%,1.7,4.5,1.8,2.9,Good performer,it,10-15-2021
REV383527,EMP019363,Q32022,06-29-2021,,4.8 ,4 - Good,62%,4.9,3.8,,4.0,Reliable and dedicated,ADMIN,2021/06/29
REV740531,EMP016610,Q2 2024,2022/09/22,EMP007885,1.4,Below Avg,39%,1.7,2.0,3.5,3.2,,operations,09-22-2022
REV591885,EMP001284,Q2 2022,2022/09/30,EMP019113,1.6,EXCELLENT,78%,3.8,3.9,4.4,1.8,Good performer,ENGINEERING,"September 30, 2022"
REV324158,EMP003684,Q3 2024,05 Dec 2021,EMP015433,3.9,3 - Average,69%,2.0,4.0,4.5,,good performer,Administration,"December 05, 2021"
REV171541,EMP006332,Q1 2022,07-07-2022,EMP013924,1.3,average,,3.2,4.9,1.8,1.6,Consistent results,Engineering,"July 07, 2022"
REV942284,EMP012326,Q2 2021,17 May 2021,,3.1,Average,66%,3.3,3.4,1.6,4.6,Room for growth,Proc,05-17-2021
REV533608,EMP003419,Q1 2024,"May 28, 2021",EMP007378,4.8,AVG,44%,4.0,2.4,3.7,1.0,,Finance,"May 28, 2021"
REV853884,EMP003438,Q3 2022,06/03/2022,EMP003127,2.0,Average,93%,2.9,3.4,,4.7,NEEDS IMPROVEMENT,Engineerng,06 Mar 2022
REV406403,EMP018190,Q1 2022,"June 16, 2023",EMP005672,1.7,Good,68%,2.2,2.1,5.0,3.0,Reliable and dedicated,I.T.,16/06/2023
REV834187,EMP019829,Q4 2021,13 Jan 2021,EMP006241,3.2,Good,31%,2.2,,,1.1,Meets expectations,Customer Support,01-13-2021
REV311613,EMP019070,Q3 2022,2024/05/17,EMP018042,4.0,Excellent,49%,4.5,3.9,,2.1,Great team player,Engineerng,05-17-2024
REV642732,EMP012148,Q3 2023,07-27-2024,EMP014513,3.8 ,GOOD,31%,4.2,4.4,1.3,3.5,good performer,ADMIN,2024-07-27
REV337384,EMP019572,Q3 2022,"July 28, 2022",EMP001163,3.6,3-Avg,54%,3.4,3.7,1.2,3.3,Struggles with deadlines,MARKETING,2022/07/28
REV943140,EMP012429,Q3 2023,"March 23, 2024",EMP014530,,below average,89%,3.5,4.4,1.9,2.0,consistent results,Proc,2024/03/23
REV700248,EMP018584,Q4 2023,2021/07/13,EMP008396,1.4,AVG,100%,4.3,4.9,3.2,2.4,Good performer,Administration,2021/07/13
REV151457,EMP000418,Q3 2021,06-17-2024,EMP007392,1.1,Average,41%,,,2.8,2.9,Good performer,Administraton,"June 17, 2024"
REV609155,EMP002465,Q1 2023,"October 26, 2021",EMP013089,3.6,4 - Good,37%,,2.1,3.6,4.4,NEEDS IMPROVEMENT,Procurement,2021/10/26
REV396734,EMP004483,Q3 2021,09-01-2023,EMP016838,4.8,1-Poor,67%,4.8,4.8,4.1,2.9,Great team player,marketing,01 Sep 2023
REV610871,EMP015161,Q2 2024,2022/09/22,EMP002313,3.7,Average,36%,1.2,4.6,1.6,1.1,Excellent communicator,R&D,09-22-2022
REV826397,EMP015083,Q2 2024,"July 14, 2022",EMP013383,3.7,GOOD,78%,3.9,4.2,4.4,2.1,Struggles with deadlines,it,"July 14, 2022"
REV443219,EMP009986,Q2 2024,10-18-2022,EMP018110,3.1,2-Below Average,21%,1.6,1.5,,3.6,,I.T.,2022/10/18
REV501343,EMP007030,Q3 2022,"May 20, 2023",EMP000658,2.3,3 - Average,98%,2.9,2.8,,3.3,,R&D,20/05/2023
REV215420,EMP013524,Q2 2021,"June 07, 2021",EMP013038,4.4,below average,35%,2.6,1.2,4.0,3.0,Reliable and dedicated,Administration,07/06/2021
REV735505,EMP015576,Q3 2021,2024/07/21,EMP012200,3.2,3-Avg,85%,4.7,2.8,4.9,1.9,Exceeded expectations,Marketing,"July 21, 2024"
REV517954,EMP015336,Q3 2023,"May 26, 2021",EMP002669,2.2,Good,41%,3.8,2.9,,3.9,,Customer service,05-26-2021
REV164563,EMP015182,Q2 2024,08-29-2023,EMP017582,5.0,Average,58%,1.5,1.2,4.4,2.9,EXCEEDED EXPECTATIONS,OPERATIONS,"August 29, 2023"
REV103784,EMP014958,Q1 2022,2023-04-02,EMP003136,4.7,Below Average,56%,2.1,1.1,2.0,4.1,Needs improvement,LEGAL,2023-04-02
REV974847,EMP011716,Q3 2022,2021-03-13,EMP009344,1.7,GOOD,83%,4.5,1.7,3.1,3.8,Needs improvement,Legal,13 Mar 2021
REV133816,EMP002480,Q2 2021,04-24-2024,EMP016246,2.2,4 - Good,91%,3.6,2.9,2.9,3.7,Outstanding leadership,Mktg,04-24-2024
REV612880,EMP004502,Q3 2024,12/09/2024,EMP001511,,AVG,95%,4.0,3.3,1.6,,Reliable and dedicated,Fin,"September 12, 2024"
REV316386,EMP014433,Q1 2023,07 Jan 2024,EMP010767,3.6,5-Excellent,92%,2.0,2.9,3.8,1.8,EXCEEDED EXPECTATIONS,ENGINEERING,2024-01-07
REV916605,EMP019685,Q1 2022,19 Mar 2024,EMP016103,4.7,average,57%,,1.6,,1.3,Meets expectations,Marketting,03-19-2024
REV158993,EMP013805,Q3 2021,"April 17, 2024",EMP014500,1.7 ,4-Good,95%,2.9,2.8,1.8,2.6,Exceeded expectations,Info Tech,"April 17, 2024"
REV877169,EMP017001,Q2 2023,2022-07-20,EMP016225,3.8 ,average,54%,4.0,2.8,,1.2,consistent results,Ops,20/07/2022
REV513419,EMP003160,Q4 2021,12-29-2022,,4.3,3 - Average,70%,3.1,3.0,,1.4,Shows initiative,Marketing,2022/12/29
REV253794,EMP012313,Q4 2021,2022-02-12,EMP005287,3.4,EXCELLENT,77%,4.8,4.0,1.1,1.1,Consistent results,sales,02-12-2022
REV193632,EMP005640,Q4 2021,04/10/2023,EMP012910,1.3,Below Average,,1.6,2.8,1.1,1.5,Good performer,Enginering,10-04-2023
REV530433,EMP011418,Q4 2022,15 Jan 2021,EMP013029,,below average,91%,2.1,2.1,2.1,2.9,,Legal,"January 15, 2021"
REV172111,EMP009418,Q2 2024,11-10-2021,EMP005393,2.0,average,94%,4.0,3.6,3.5,5.0,Room for growth,admin,2021/11/10
REV859159,EMP004180,Q3 2023,17/12/2021,EMP013249,,2-Below Average,33%,1.1,3.8,3.9,3.2,Great team player,Operations,17/12/2021
REV818768,EMP016100,Q4 2021,20 Mar 2022,EMP015223,3.3,3-Avg,,4.6,3.0,3.2,1.3,Great team player,Cust Support,03-20-2022
REV819636,EMP012165,Q3 2024,05-01-2022,EMP003477,1.7,4 - Good,62%,1.6,1.5,3.6,4.9,Needs improvement,Sales,2022-05-01
REV278258,EMP009632,Q4 2021,"February 26, 2024",EMP000586,3.4,4 - Good,84%,4.0,2.9,4.5,2.9,Shows initiative,Sales,2024/02/26
REV794359,EMP006576,Q22023,09-07-2022,EMP013264,2.9,good,81%,4.8,2.1,,4.0,Room for growth,R&D,2022/09/07
REV884994,EMP011983,Q1 2021,19/07/2021,EMP008746,4.6,2-Below Average,36%,2.0,3.5,3.9,3.7,Outstanding leadership,Administration,2021-07-19
REV747489,EMP017722,Q3 2022,10 Oct 2022,EMP009918,4.6,EXCELLENT,53%,3.9,3.4,3.2,2.3,Needs improvement,Engineering,10/10/2022
REV440208,EMP017084,Q1 2024,"February 15, 2023",EMP010120,1.6,1 - Poor,72%,2.3,1.0,3.6,1.4,Consistent results,human resources,2023/02/15
REV949356,EMP006054,Q2 2021,24/02/2023,,4.7,3 - Average,21%,1.3,4.3,2.0,3.1,needs improvement,ADMIN,"February 24, 2023"
REV227800,EMP005249,Q2 2023,27/11/2023,EMP004828,2.1,Average,40%,1.8,4.6,4.4,4.5,Great team player,Cust Support,11-27-2023
REV628368,EMP000591,Q32024,"December 31, 2021",EMP007374,4.4,GOOD,33%,3.0,2.3,4.5,2.8,Needs improvement,Admin,2021/12/31
REV440558,EMP018303,Q1 2024,2023-07-05,,3.6,Good,63%,3.1,4.6,3.1,1.3,Consistent results,Administraton,05/07/2023
REV792597,EMP006674,Q1 2021,2021-07-19,EMP011473,4.2,1-Poor,50%,3.4,,4.9,4.3,,H.R.,"July 19, 2021"
REV281262,EMP017478,Q1 2024,2021-01-13,EMP009792,1.5,5 - Excellent,73%,4.9,2.4,1.0,3.5,,OPERATIONS,01-13-2021
REV240642,EMP006083,Q3 2021,2021/01/17,EMP016241,1.0,poor,90%,3.4,,2.4,4.8,N/A,CS,"January 17, 2021"
REV418511,EMP003852,Q3 2024,06 Aug 2021,EMP003864,3.1,3-Avg,41%,4.7,4.9,1.3,5.0,,Legal,06/08/2021
REV847209,EMP002110,Q1 2021,15/09/2023,EMP017630,4.9,3-Avg,57%,4.9,3.5,2.0,4.9,needs improvement,MARKETING,2023-09-15
REV904239,EMP006222,Q4 2023,"February 07, 2023",,3.1,Good,96%,2.5,3.7,,2.9,NEEDS IMPROVEMENT,Finance,2023-02-07
REV790215,EMP001578,Q2 2023,05-25-2024,EMP006812,3.1,AVG,40%,2.9,2.0,4.6,2.5,EXCEEDED EXPECTATIONS,LEGAL,2024/05/25
REV349334,EMP009655,Q2 2021,2022/07/10,EMP015476,4.8,Excellent,36%,1.7,3.3,,4.4,Exceeded expectations,Admin,07-10-2022
REV807082,EMP016341,Q3 2024,12/10/2021,EMP000285,3.5,4-Good,55%,3.9,2.3,3.3,5.0,Room for growth,Administration,2021-10-12
REV572309,EMP015322,Q1 2023,2023/03/30,EMP003781,1.9,Good,78%,2.7,2.1,4.1,1.6,,Information Technology,30 Mar 2023
REV721164,EMP000374,Q4 2023,02 Jun 2021,EMP003692,1.6,BELOW AVG,23%,3.3,3.3,1.4,1.2,Excellent communicator,customer support,2021/06/02
REV546713,EMP008528,Q4 2022,2024-08-29,EMP009409,3.2,3-Avg,57%,,4.1,4.4,1.6,Needs improvement,Human Resource,29/08/2024
